elapsed_S,supply_V,current_A,BMF_resistance
5.800047334400005639e+01,4.731230468749999751e+00,9.701123046875000100e-02,4.876992535698286702e+01
5.803468027300004906e+01,4.729804687499999716e+00,9.564404296874999545e-02,4.945216179376043186e+01
5.806883238900081778e+01,4.730593261718749609e+00,9.625488281249999778e-02,4.914652767209455675e+01
5.810288223000043217e+01,4.730139160156250355e+00,9.670507812499999634e-02,4.891303799002282915e+01
5.813701749400024710e+01,4.726960449218750249e+00,9.891259765625000366e-02,4.778926609172989259e+01
5.817112161200020637e+01,4.754538574218750036e+00,9.677197265624999656e-02,4.913135945990948272e+01
5.820606634000068880e+01,4.727875976562500249e+00,9.724511718749999367e-02,4.861813233713936455e+01
5.823991120500068064e+01,4.729606933593750284e+00,9.983886718749999944e-02,4.737240181933780292e+01
5.827393708399995376e+01,4.731269531249999716e+00,9.857275390625000466e-02,4.799774119884880008e+01
5.830795201900036773e+01,4.728681640625000071e+00,9.559814453124999833e-02,4.946415711111679059e+01
5.834197789900008502e+01,4.731105957031250142e+00,9.415624999999999689e-02,5.024739151178228269e+01
5.837614631100041152e+01,4.730483398437500320e+00,9.710400390624999989e-02,4.871563692682117619e+01
5.841013756200027274e+01,4.729331054687500036e+00,9.625634765625000477e-02,4.913266677826644724e+01
5.844431653000083315e+01,4.729411621093749574e+00,9.445898437499999911e-02,5.006841490395549954e+01
5.847827511500054243e+01,4.728347167968750320e+00,9.601464843750000255e-02,4.924610197418606816e+01
5.851218599700041523e+01,4.731118164062499964e+00,9.576562499999999312e-02,4.940309389786262528e+01
5.854643998200026545e+01,4.728811035156249787e+00,9.513671875000000167e-02,4.970542496407308164e+01
5.858037462200081791e+01,4.730632324218749574e+00,9.701904296874999667e-02,4.875983290973602635e+01
5.861457253500066145e+01,4.731357421874999858e+00,9.423486328124999756e-02,5.020814226422719884e+01
5.864888209200034908e+01,4.731455078125000213e+00,9.161914062499999789e-02,5.164264853226460161e+01
5.868291958200006775e+01,4.728537597656250036e+00,9.496435546874999745e-02,4.979276249826466483e+01
5.871682585300004575e+01,4.729729003906250284e+00,9.554980468750000344e-02,4.950014308637306470e+01
5.875096763700003066e+01,4.732319335937500426e+00,9.516015625000000255e-02,4.973005008004597727e+01
5.878500918300051126e+01,4.729431152343750000e+00,9.480371093749999367e-02,4.988656146025402194e+01
5.881892499100013083e+01,4.730270996093749680e+00,9.769384765624999911e-02,4.841933355658071036e+01
5.885285774300064077e+01,4.729445800781250320e+00,9.236962890625000089e-02,5.120130779762440199e+01
5.888677251300032367e+01,4.730585937499999893e+00,9.288916015624999745e-02,5.092721184627595932e+01
5.892072800500045560e+01,4.730644531250000284e+00,9.627978515625000566e-02,4.913434864413913772e+01
5.895472747800067737e+01,4.730507812499999964e+00,9.477148437500000633e-02,4.991488572429569359e+01
5.898874611700011883e+01,4.730346679687500000e+00,9.529882812499999856e-02,4.963698686286967643e+01
5.902281825400041271e+01,4.728769531250000213e+00,9.588574218749999767e-02,4.931671198834876435e+01
5.905696692700075801e+01,4.729411621093749574e+00,9.341357421875000344e-02,5.062874063697329774e+01
5.909104578599999513e+01,4.729873046875000320e+00,9.305419921874999445e-02,5.082922733831825468e+01
5.912523349500042968e+01,4.732846679687500391e+00,9.602783203124999611e-02,4.928619734065543412e+01
5.915941070500048227e+01,4.736376953125000178e+00,9.597558593749999645e-02,4.934981023412937162e+01
5.919473879399993166e+01,4.727365722656250213e+00,9.579394531250000344e-02,4.934931646498731084e+01
5.922943995400055428e+01,4.730561523437500249e+00,9.406103515625000022e-02,5.029246717920233323e+01
5.926341568800035020e+01,4.729699707031249645e+00,9.291308593750000067e-02,5.090455945261343373e+01
5.929734253300011915e+01,4.731464843750000426e+00,9.475488281249999645e-02,4.993373115254203043e+01
5.933150644700072007e+01,4.731347656249999645e+00,9.542187500000000322e-02,4.958346978876698330e+01
5.936544790400057536e+01,4.732956542968749680e+00,9.466552734375000000e-02,4.999662153449386892e+01
5.939975244400011434e+01,4.731499023437500284e+00,9.671728515624999911e-02,4.892092469090303553e+01
5.943387476600037189e+01,4.730769042968749893e+00,9.610107421874999889e-02,4.922701521733607422e+01
5.946795183100039139e+01,4.728959960937499929e+00,9.620556640624999822e-02,4.915474371792984698e+01
5.950192337900080020e+01,4.732998046875000142e+00,9.617431640625000167e-02,4.921270276445054037e+01
5.953615771700060577e+01,4.729687499999999822e+00,9.477246093749999711e-02,4.990571578719589496e+01
5.957017843100038590e+01,4.728610839843749858e+00,9.735009765624999534e-02,4.857325214547606862e+01
5.960428167999998550e+01,4.731835937499999645e+00,9.484570312499999989e-02,4.988982928687629936e+01
5.963841853900066781e+01,4.728459472656250107e+00,9.746093749999999722e-02,4.851645791583166556e+01
5.967249478800022189e+01,4.730031738281249787e+00,9.526025390624999478e-02,4.965378050468238058e+01
5.970651046500006487e+01,4.728706054687499716e+00,9.301562500000000455e-02,5.083776037292120975e+01
5.974047356900064187e+01,4.730004882812499645e+00,9.401025390624999367e-02,5.031371245448831786e+01
5.977456426300068415e+01,4.729892578124999858e+00,9.740576171874999745e-02,4.855865294480341987e+01
5.980861305000053108e+01,4.729833984375000355e+00,9.944042968749999822e-02,4.756449664627260177e+01
5.984268891100055043e+01,4.728630371093750284e+00,9.408398437499999878e-02,5.025967387017085031e+01
5.987656842400065216e+01,4.731118164062499964e+00,9.664355468749999400e-02,4.895430615482554515e+01
5.991054569500010984e+01,4.730698242187499680e+00,9.567187500000000344e-02,4.944711538461537970e+01
5.994457189000058861e+01,4.729448242187499929e+00,9.718798828124999845e-02,4.866288855060012963e+01
5.997858699200060073e+01,4.730405273437500391e+00,9.740771484375000677e-02,4.856294268914387402e+01
6.001269857400075125e+01,4.752241210937500071e+00,9.908740234375000566e-02,4.796009481055136803e+01
6.004767548700056068e+01,4.750390624999999645e+00,9.789648437499999523e-02,4.852462941164734644e+01
6.008185979000063526e+01,4.755996093750000320e+00,1.002895507812500003e-01,4.742264828889008044e+01
6.011635136200038687e+01,4.732395019531249858e+00,9.825830078125000200e-02,4.816280132980176631e+01
6.015085995400022512e+01,4.730534667968750107e+00,9.555029296875000577e-02,4.950832196313500333e+01
6.018507784900066326e+01,4.738205566406249680e+00,9.393701171875000477e-02,5.044024160138889101e+01
6.022017500100082543e+01,4.730783691406250213e+00,9.756933593750000133e-02,4.848637787630991625e+01
6.025411764300042705e+01,4.728583984374999716e+00,9.829296875000000100e-02,4.810704208560187567e+01
6.028807824800060189e+01,4.728803710937500071e+00,9.720605468750000144e-02,4.864721365494931860e+01
6.032214379500055657e+01,4.730769042968749893e+00,9.425830078124999845e-02,5.018941571997658713e+01
6.035614241800067248e+01,4.729570312499999929e+00,9.372412109375000133e-02,5.046267980223707639e+01
6.039014485600000626e+01,4.730288085937499609e+00,9.409570312499999922e-02,5.027103182016314520e+01
6.042422888400051306e+01,4.728718261718750426e+00,9.292675781249999656e-02,5.088650861208319753e+01
6.045824111700039794e+01,4.730771484375000391e+00,9.433691406249999911e-02,5.014761751948738322e+01
6.049240412500057573e+01,4.733208007812500284e+00,9.555859375000000377e-02,4.953199730204799067e+01
6.052648800500082871e+01,4.730373535156250142e+00,9.573291015625000344e-02,4.941219824442392650e+01
6.056059116200049175e+01,4.730146484375000071e+00,9.656933593750000044e-02,4.898186819298795314e+01
6.059465526500025589e+01,4.729367675781250391e+00,9.576953124999999789e-02,4.938280070971163127e+01
6.062891236300038145e+01,4.732854003906250107e+00,9.445849609374999678e-02,5.010511705806638361e+01
6.066308592600034899e+01,4.729584960937500249e+00,9.361523437499999489e-02,5.052153095074169897e+01
6.069715617600013502e+01,4.730336914062499787e+00,9.604492187499999445e-02,4.925129639044229890e+01
6.073117605800052843e+01,4.729782714843749680e+00,9.787792968750000377e-02,4.832328115178544437e+01
6.076534273200013558e+01,4.729248046875000000e+00,9.658398437500000100e-02,4.896513720652767176e+01
6.079939394600023661e+01,4.733298339843750036e+00,9.539843750000000233e-02,4.961609921382360255e+01
6.083350080700074614e+01,4.729226074218749964e+00,9.376611328124999367e-02,5.043640936714002265e+01
6.086755342800006474e+01,4.732346191406249680e+00,9.557324218750000433e-02,4.951538823096650788e+01
6.090165980800065881e+01,4.730717773437500107e+00,9.249316406249999400e-02,5.114667469090832697e+01
6.093564844900083699e+01,4.728989257812499680e+00,9.380468749999999745e-02,5.041314441575747196e+01
6.096969327500028157e+01,4.731936035156249609e+00,9.526318359374999489e-02,4.967224332262082243e+01
6.100383606100058387e+01,4.728337402343750107e+00,9.666455078124999711e-02,4.891490586910072125e+01
6.103801019799993810e+01,4.729868164062500213e+00,9.396289062500000344e-02,5.033761874077615772e+01
6.107220183400022506e+01,4.728090820312499609e+00,9.611132812500000622e-02,4.919389745778210710e+01
6.110617664300025353e+01,4.742121582031249893e+00,9.417968749999999778e-02,5.035185089174616024e+01
6.114067069800057652e+01,4.728647460937500213e+00,9.759423828124999534e-02,4.845211709435491798e+01
6.117489705700063496e+01,4.755944824218749645e+00,9.464453124999999689e-02,5.025060361550207944e+01
6.121017950200075575e+01,4.731318359374999893e+00,9.502929687500000222e-02,4.978799712259787924e+01
6.124430862200006231e+01,4.730935058593749964e+00,9.251318359375000633e-02,5.113795542231628133e+01
6.127833033800015983e+01,4.728696289062500391e+00,9.499707031250000100e-02,4.977728548372174799e+01
6.131237199800034432e+01,4.728320312500000178e+00,9.610156250000000122e-02,4.920128444841883208e+01
6.134641325000029610e+01,4.735532226562500391e+00,9.415673828124999922e-02,5.029414052573989125e+01
6.138075432900041051e+01,4.728571777343749893e+00,9.440820312500000644e-02,5.008645033825019510e+01
6.141483856100057892e+01,4.732397460937500355e+00,9.257666015625000411e-02,5.111868858684473338e+01
6.144900897700063069e+01,4.729404296874999858e+00,9.391748046874999478e-02,5.035701845141232269e+01
6.148294704700037983e+01,4.730944824218750178e+00,9.192626953124999334e-02,5.146455793695058389e+01
6.151728071800062025e+01,4.731101074218750036e+00,9.532470703124999722e-02,4.963142527852478025e+01
6.155150526300076308e+01,4.730249023437499645e+00,9.521386718749999534e-02,4.968025313080133998e+01
6.158563003100061906e+01,4.731318359374999893e+00,9.565966796875000067e-02,4.945990781528347213e+01
6.161967100600031699e+01,4.732563476562500426e+00,9.780419921874999867e-02,4.838814196492314323e+01
6.165400104800028203e+01,4.728823242187499609e+00,9.412695312499999578e-02,5.023877949079741967e+01
6.168790361800074606e+01,4.728959960937499929e+00,9.598681640624999456e-02,4.926676535372187971e+01
6.172195657400061464e+01,4.730395507812500178e+00,9.377636718750000100e-02,5.044336488695887510e+01
6.175611086100070679e+01,4.730695800781250071e+00,9.408056640624999634e-02,5.028345365559978575e+01
6.179021413000009488e+01,4.729260253906249822e+00,9.513330078124999922e-02,4.971193278346070343e+01
6.182418703200073651e+01,4.728513183593750391e+00,9.468408203125000533e-02,4.993989572643402397e+01
6.185815795300004538e+01,4.728908691406250142e+00,9.689843750000000366e-02,4.880273421752801966e+01
6.189221237200035830e+01,4.728137207031250178e+00,9.551464843750000211e-02,4.950169722003537487e+01
6.192623881000054098e+01,4.730546874999999929e+00,9.593017578125000167e-02,4.931239661008321917e+01
6.196028496899998572e+01,4.729558105468750107e+00,9.595898437500000044e-02,4.928728806659746198e+01
6.199432453700046608e+01,4.732119140624999609e+00,9.483447265625000178e-02,4.989872361897013775e+01
6.202854561799995281e+01,4.729345703125000355e+00,9.499902343749999645e-02,4.978309809928145313e+01
6.206256168600066303e+01,4.729768066406250249e+00,9.563330078124999967e-02,4.945733366691004562e+01
6.209661301200048911e+01,4.729006347656249609e+00,9.487451171874999867e-02,4.984485571504299628e+01
6.213081968599999527e+01,4.729777832031249574e+00,9.566210937499999845e-02,4.944254170154555794e+01
6.216510393400039902e+01,4.744943847656250213e+00,9.195605468749999678e-02,5.160012425262576841e+01
6.219989852100025018e+01,4.730297851562499822e+00,9.403417968749999689e-02,5.030402633683313951e+01
6.223413749200062739e+01,4.731513671874999716e+00,9.331152343750000189e-02,5.070663833973479484e+01
6.226816396699996403e+01,4.729150390624999645e+00,9.586376953125000377e-02,4.933198865170198388e+01
6.230221988700031943e+01,4.730703124999999787e+00,9.820751953124999545e-02,4.817047765364517176e+01
6.233634449000055611e+01,4.729504394531249822e+00,9.429931640625000000e-02,5.015417475728155239e+01
6.237035480000031384e+01,4.731740722656249787e+00,9.345800781249999356e-02,5.062959112234982229e+01
6.240441203499995027e+01,4.730161132812500391e+00,9.733642578124999944e-02,4.859600190624294669e+01
6.243849180600045656e+01,4.729975585937499893e+00,9.701367187499999878e-02,4.875576292001368728e+01
6.247257889100001194e+01,4.729716796874999574e+00,9.335302734375000577e-02,5.066484645922577812e+01
6.250672417900022992e+01,4.730869140624999858e+00,9.479052734375000011e-02,4.990866991876619352e+01
6.254113453500031028e+01,4.730751953124999964e+00,9.592138671875000133e-02,4.931905297612078698e+01
6.257522773100026825e+01,4.729731445312499893e+00,9.593066406250000400e-02,4.930364541447374904e+01
6.260927559600077075e+01,4.730061035156250426e+00,9.405468749999999767e-02,5.029054011961127202e+01
6.264346130900048593e+01,4.730297851562499822e+00,9.599560546874999489e-02,4.927619163881810493e+01
6.267757615300070029e+01,4.730654296874999609e+00,9.375244140624999778e-02,5.045899846358167196e+01
6.271164477599995735e+01,4.729648437499999858e+00,9.474365234374999833e-02,4.992047826423068102e+01
6.274570854700050404e+01,4.731853027343749574e+00,9.579003906249999867e-02,4.939817410718836754e+01
6.277999636900040059e+01,4.728269042968750391e+00,9.407617187500000311e-02,5.026000685116365929e+01
6.281398155000078987e+01,4.732631835937500142e+00,9.341015625000000100e-02,5.066506711830385257e+01
6.284811467100007576e+01,4.729440917968750213e+00,9.354052734374999900e-02,5.056034055258886184e+01
6.288208805600061169e+01,4.728554687499999964e+00,9.257080078125000389e-02,5.108041247989028477e+01
6.291624171400053456e+01,4.730185546875000036e+00,9.358691406249999845e-02,5.054323667212755566e+01
6.295023063500048011e+01,4.729221191406249858e+00,9.478906249999999312e-02,4.989205575702629147e+01
6.298430672100039374e+01,4.729423828125000284e+00,9.665136718750000355e-02,4.893281870446898552e+01
6.301846769400071935e+01,4.728752441406250284e+00,9.639257812500000300e-02,4.905722549794339216e+01
6.305265457300083654e+01,4.731596679687499751e+00,9.350390625000000455e-02,5.060319797802564779e+01
6.308676499200009857e+01,4.730825195312499787e+00,9.513281249999999689e-02,4.972863800607702700e+01
6.312082546700003149e+01,4.738491210937500142e+00,1.014267578125000041e-01,4.671835433897228285e+01
6.315582695700049953e+01,4.728964843750000036e+00,9.253515625000000022e-02,5.110452108573599617e+01
6.318975651000073412e+01,4.732900390624999787e+00,9.811425781249999423e-02,4.823866068140421248e+01
6.322514395500002138e+01,4.729982910156249609e+00,9.446289062500000389e-02,5.007239222578310489e+01
6.325903576800010342e+01,4.730581054687499787e+00,9.626074218749999800e-02,4.914340931917094935e+01
6.329309696600012103e+01,4.730612792968750036e+00,9.406249999999999334e-02,5.029222902823920549e+01
6.332729051400019671e+01,4.729589843750000355e+00,9.410400390624999722e-02,5.025917758464133556e+01
6.336126714000056381e+01,4.732592773437500178e+00,9.515869140624999556e-02,4.973368909869923726e+01
6.339557899900046323e+01,4.729680175781250107e+00,9.315576171874999367e-02,5.077174066871786806e+01
6.342956318100004864e+01,4.730065917968749645e+00,9.414501953124999878e-02,5.024233827259100593e+01
6.346368563700070808e+01,4.729270019531250036e+00,9.212939453125000566e-02,5.133291110392673318e+01
6.349771259499993903e+01,4.733376464843749964e+00,9.368164062500000666e-02,5.052619097258417469e+01
6.353192304900039744e+01,4.729509277343749929e+00,8.982763671875000633e-02,5.265093739638086845e+01
6.356608163400051126e+01,4.730710449218750391e+00,9.386230468749999500e-02,5.040053581646986203e+01
6.360030690300027345e+01,4.732072753906249929e+00,9.322607421874999634e-02,5.075911212138670692e+01
6.363463755800057697e+01,4.728989257812499680e+00,9.163623046874999623e-02,5.160610856232449351e+01
6.366880088300058560e+01,4.730815429687499574e+00,9.557373046875000666e-02,4.949911870641427925e+01
6.370290254400060803e+01,4.729768066406250249e+00,9.459130859375000644e-02,5.000214223401454916e+01
6.373690731700025935e+01,4.732224121093749680e+00,9.399462890625000233e-02,5.034568651591419552e+01
6.377118715899996459e+01,4.730871582031250355e+00,9.389111328124999378e-02,5.038678759575431343e+01
6.380521433900048578e+01,4.728754882812499893e+00,9.454492187499999312e-02,5.001595843576342304e+01
6.383930474099997809e+01,4.732690429687499645e+00,9.676171875000000311e-02,4.891077267772798365e+01
6.387339453100048559e+01,4.730246582031250036e+00,9.370068359375000044e-02,5.048251945033585741e+01
6.390739824900083477e+01,4.729724121093750178e+00,9.654150390625000633e-02,4.899161427697163163e+01
6.394148237300032633e+01,4.730886230468749787e+00,9.179882812499999545e-02,5.153536626880278959e+01
6.397551886800010834e+01,4.729458007812500142e+00,9.410839843750000433e-02,5.025542976330071099e+01
6.400945016200057580e+01,4.729870605468749822e+00,9.190185546875000167e-02,5.146654092394336288e+01
6.404370711499996105e+01,4.728671874999999858e+00,9.337646484375000666e-02,5.064093915862681428e+01
6.407781825700021727e+01,4.730065917968749645e+00,9.534472656249999567e-02,4.961014718384152644e+01
6.411193975000060163e+01,4.733774414062500213e+00,9.482958984375000622e-02,4.991874816565488260e+01
6.414644617900012236e+01,4.728156738281249716e+00,9.375927734375000266e-02,5.042868153672292664e+01
6.418046608300028311e+01,4.746220703125000107e+00,9.631298828124999767e-02,4.927913449497842890e+01
6.421555203600019013e+01,4.729675292968750000e+00,9.237988281249999434e-02,5.119810881951859471e+01
6.424956186600047658e+01,4.731760253906250213e+00,9.224609374999999389e-02,5.129496612322677151e+01
6.428359428800013120e+01,4.729614257812500000e+00,9.474853515624999389e-02,4.991754489937900985e+01
6.431766517300002306e+01,4.729675292968750000e+00,9.437597656250000522e-02,5.011524611707245924e+01
6.435161080100078834e+01,4.732236328125000391e+00,9.484960937500000466e-02,4.989199596400551684e+01
6.438570127700040757e+01,4.729270019531250036e+00,9.655273437500000444e-02,4.898121270355011347e+01
6.441957666600046650e+01,4.729182128906249893e+00,9.224999999999999867e-02,5.126484692581301061e+01
6.445353299800081004e+01,4.730749511718750355e+00,9.428808593750000189e-02,5.017335397872626856e+01
6.448749947700071061e+01,4.731972656249999964e+00,9.598828125000000155e-02,4.929739958491026641e+01
6.452155862100062222e+01,4.731398925781250320e+00,9.333837890625000522e-02,5.069081958808727961e+01
6.455576131700036058e+01,4.729614257812500000e+00,9.380419921874999512e-02,5.042006964723519502e+01
6.458974283299994568e+01,4.730859374999999645e+00,9.299999999999999933e-02,5.086945564516128826e+01
6.462385130900020158e+01,4.731000976562500071e+00,9.323291015625000122e-02,5.074389471093164872e+01
6.465796776700062765e+01,4.730224609375000000e+00,9.537255859375000366e-02,4.959733364734312033e+01
6.469219605500074977e+01,4.728630371093750284e+00,9.374023437499999500e-02,5.044397853943119969e+01
6.472612805300013861e+01,4.729780273437500071e+00,9.509326171875000233e-02,4.973833253744525251e+01
6.476034697100021731e+01,4.730859374999999645e+00,9.650488281249999800e-02,4.902196901468310841e+01
6.479432958000052167e+01,4.728798828124999964e+00,9.381640624999999789e-02,5.040481742099346718e+01
6.482840526100062561e+01,4.730400390625000284e+00,9.345312499999999800e-02,5.061789416485537885e+01
6.486241205400074250e+01,4.732902832031250284e+00,9.393359375000000233e-02,5.038562502599076964e+01
6.489672721000079036e+01,4.729775390624999964e+00,9.495458984375000633e-02,4.981091907624429638e+01
6.493081524200079002e+01,4.731313476562499787e+00,9.622021484374999878e-02,4.917172014472822639e+01
6.496488184900044871e+01,4.730290527343750107e+00,9.458789062500000400e-02,5.000947263003572374e+01
6.499896508500023629e+01,4.754675292968750355e+00,9.287597656250000389e-02,5.119381210241312630e+01
6.503373469300004217e+01,4.750810546874999929e+00,9.594677734374999767e-02,4.951506114534934255e+01
6.506830775100024766e+01,4.750895996093749574e+00,9.643701171874999312e-02,4.926423902421735335e+01
6.510344429500037222e+01,4.742490234375000391e+00,9.537060546874999434e-02,4.972695948678828870e+01
6.513844215700009954e+01,4.731618652343749787e+00,9.614697265624999600e-02,4.921235189859275039e+01
6.517331122700034030e+01,4.758671875000000107e+00,9.195654296874999911e-02,5.174913846660330563e+01
6.520860917500067444e+01,4.728767089843749716e+00,9.289257812499999989e-02,5.090575786884211595e+01
6.524277592800081038e+01,4.732636718750000249e+00,9.310546875000000333e-02,5.083092091462135897e+01
6.527687481300017680e+01,4.728759765625000000e+00,9.444775390625000100e-02,5.006746661565742329e+01
6.531081873900075152e+01,4.730312500000000142e+00,9.689794921875000133e-02,4.881746763619505458e+01
6.534504921300049318e+01,4.732290039062499787e+00,9.139550781249999867e-02,5.177814700445564711e+01
6.537925592800002050e+01,4.730856933593750036e+00,9.558837890624999334e-02,4.949196740990473842e+01
6.541353819699997985e+01,4.729814453124999929e+00,9.297949218749999856e-02,5.086943735492747720e+01
6.544766023000011046e+01,4.729763183593750142e+00,9.507324218750000389e-02,4.974862616198448961e+01
6.548170024600040051e+01,4.731728515624999964e+00,9.426611328124999412e-02,5.019543450897921844e+01
6.551585888800036628e+01,4.728371582031249964e+00,9.335351562499999423e-02,5.065017155888445188e+01
6.554994382900076744e+01,4.730612792968750036e+00,9.498974609374999378e-02,4.980129948236600512e+01
6.558416671000031783e+01,4.729204101562499929e+00,9.237255859375000100e-02,5.119706732776893432e+01
6.561818957800005592e+01,4.733417968750000426e+00,9.335937499999999445e-02,5.070104602510460978e+01
6.565259049300038896e+01,4.729125976562500000e+00,9.411962890625000244e-02,5.024590546646814460e+01
6.568655017700075405e+01,4.730747070312499858e+00,9.514697265624999512e-02,4.972041609147033370e+01
6.572063745100058441e+01,4.729362792968750284e+00,9.503173828125000000e-02,4.976614001284522004e+01
6.575467928200032475e+01,4.731542968750000355e+00,9.511914062500000100e-02,4.974333175910145854e+01
6.578877879600076994e+01,4.727502441406249645e+00,9.396142578124999645e-02,5.031322590200225164e+01
6.582262811300006433e+01,4.730549316406250426e+00,9.778857421874999345e-02,4.837527650034204640e+01
6.585665801800041663e+01,4.730722656250000213e+00,9.419628906249999378e-02,5.022196419129767975e+01
6.589061238700014655e+01,4.728991699218750178e+00,9.659033203125000355e-02,4.895926538164060560e+01
6.592460590400060028e+01,4.730036621093749893e+00,9.594824218750000466e-02,4.929779340668287801e+01
6.595859668000048259e+01,4.729931640624999822e+00,9.474609374999999611e-02,4.992218099360956529e+01
6.599261584500072786e+01,4.733208007812500284e+00,9.130566406249999989e-02,5.183914991924874727e+01
6.602677445000063017e+01,4.728479003906249645e+00,9.455371093749999345e-02,5.000839160116914428e+01
6.606067065500064928e+01,4.730617675781250142e+00,9.346093749999999367e-02,5.061598783749896313e+01
6.609465611600080592e+01,4.729821777343749645e+00,9.492333984374999589e-02,4.982780615525480528e+01
6.612860533799994300e+01,4.735053710937499716e+00,9.514550781250000200e-02,4.976644530889159768e+01
6.616286910800045007e+01,4.741970214843750142e+00,9.326513671875000244e-02,5.084397430460663969e+01
6.619757344200024818e+01,4.727609863281250213e+00,9.540624999999999800e-02,4.955241258598100274e+01
6.623195608000060020e+01,4.730007324218750142e+00,9.245019531249999700e-02,5.116276183333509664e+01
6.626601865200063912e+01,4.728728027343749751e+00,9.598876953125000389e-02,4.926334664394536134e+01
6.629995513400081109e+01,4.730236816406249822e+00,9.443115234375000500e-02,5.009191033894360601e+01
6.633417779499995959e+01,4.729287109374999964e+00,9.474853515624999389e-02,4.991409209204051223e+01
6.636805129700042016e+01,4.731662597656249858e+00,9.325292968749999967e-02,5.074009592527044532e+01
6.640209870300077455e+01,4.728725585937500142e+00,9.430664062499999334e-02,5.014202133167650999e+01
6.643590517000029649e+01,4.730698242187499680e+00,9.400537109374999811e-02,5.032370158370687818e+01
6.646996840800056816e+01,4.729580078125000142e+00,9.503662109374999556e-02,4.976586944794102152e+01
6.650393579699994007e+01,4.728737792968749964e+00,9.439160156249999656e-02,5.009701832252191167e+01
6.653821749300004740e+01,4.732033691406249964e+00,9.188232421875000555e-02,5.150102298392453548e+01
6.657231752700045035e+01,4.729626464843749822e+00,9.533886718749999545e-02,4.960858676390752464e+01
6.660629515600066952e+01,4.728627929687499787e+00,9.518164062499999412e-02,4.968004227115096683e+01
6.664047544700042636e+01,4.729853515624999893e+00,9.615576171874999634e-02,4.918949661549711294e+01
6.667517441100062570e+01,4.729074707031250213e+00,9.269482421874999933e-02,5.101767813779044758e+01
6.670922709500064229e+01,4.730563964843749858e+00,9.502099609375000422e-02,4.978440722907662774e+01
6.674319366899999295e+01,4.731818847656249716e+00,9.094238281250000000e-02,5.203095302013422696e+01
6.677732696100065368e+01,4.734245605468750284e+00,9.266845703124999833e-02,5.108799430935005859e+01
6.681151540000064415e+01,4.728435058593749574e+00,9.350097656250000444e-02,5.057096976343411399e+01
6.684547721500075568e+01,4.730908203124999822e+00,9.496240234375000200e-02,4.981875022495539440e+01
6.687955239800066920e+01,4.728061523437499858e+00,9.522167968750000488e-02,4.965320438532617686e+01
6.691351141600080155e+01,4.728383789062499787e+00,9.312451171874999711e-02,5.077485725071964140e+01
6.694747115700010909e+01,4.728645019531249716e+00,9.256640624999999678e-02,5.108381335190108530e+01
6.698153543300031743e+01,4.728269042968750391e+00,9.151904296875000566e-02,5.166431913610875881e+01
6.701566720700066071e+01,4.728181152343750249e+00,9.524853515624999434e-02,4.964046055498311460e+01
6.704986499700044078e+01,4.730270996093749680e+00,9.273730468749999400e-02,5.100720807051167327e+01
6.708393955000065034e+01,4.727421875000000107e+00,9.538037109374999933e-02,4.956388637189706259e+01
6.711790803200074151e+01,4.734790039062500178e+00,9.291259765624999833e-02,5.095961321176130809e+01
6.715237342800082843e+01,4.728503417968750178e+00,9.294482421874999956e-02,5.087430588754459393e+01
6.718631824400017649e+01,4.738295898437500320e+00,9.803466796875000278e-02,4.833286016685344322e+01
6.722150503100056085e+01,4.727004394531250320e+00,9.297216796875000522e-02,5.084322004968304753e+01
6.725553443800072273e+01,4.729289550781249574e+00,9.704296874999999989e-02,4.873397435897435770e+01
6.728961639900080627e+01,4.727011718750000036e+00,9.395947265625000100e-02,5.030904905185808929e+01
6.732367565700042178e+01,4.729270019531250036e+00,9.455810546875000056e-02,5.001443288322015945e+01
6.735766002800028218e+01,4.732473144531249787e+00,9.191210937499999512e-02,5.148911472831976965e+01
6.739200722300029156e+01,4.728857421875000355e+00,9.599755859375000422e-02,4.926018422913180217e+01
6.742614216500078328e+01,4.727194824218750036e+00,9.409228515624999678e-02,5.023998318638719951e+01
6.746011479500066343e+01,4.728098144531250213e+00,9.421728515624999689e-02,5.018291640106345142e+01
6.749426366200077609e+01,4.731682128906250284e+00,9.581640624999999967e-02,4.938279689347303503e+01
6.752841632600029698e+01,4.726198730468749609e+00,9.564697265624999556e-02,4.941294637159558079e+01
6.756241227000009530e+01,4.729919433593750000e+00,9.373876953125000189e-02,5.045851846835818577e+01
6.759645084400017367e+01,4.727304687500000213e+00,9.428759765624999956e-02,5.013707852367414119e+01
6.763052971300021454e+01,4.727873535156249751e+00,9.317773437500000144e-02,5.074037877041104849e+01
6.766472998600056599e+01,4.728564453125000178e+00,9.367089843749999700e-02,5.048061385127034839e+01
6.769864841400067235e+01,4.727692871093750249e+00,9.308056640624999545e-02,5.079140634426032364e+01
6.773248290000083216e+01,4.729167480468749574e+00,9.274999999999999911e-02,5.098832863039083207e+01
6.776669124700038083e+01,4.728305664062499858e+00,9.479638671875000033e-02,4.987854313572984921e+01
6.780069883900068817e+01,4.728674316406250355e+00,9.512500000000000122e-02,4.971011107917214389e+01
6.783469954300016980e+01,4.728596191406250426e+00,9.377685546875000333e-02,5.042391502434198713e+01
6.786856089899993094e+01,4.730717773437500107e+00,9.384033203125000111e-02,5.041241512084710052e+01
6.790249060400037706e+01,4.729726562499999787e+00,9.569677734374999745e-02,4.942409445524447875e+01
