elapsed_S,supply_V,current_A,BMF_resistance
1.620733154000026843e+01,7.324218749999999729e-06,-4.265136718749999722e-03,-1.717229536348025259e-03
1.624094708400025411e+01,2.441406250000000051e-06,-3.016601562499999969e-03,-8.093234056328909133e-04
1.627419149100023787e+01,1.708984375000000163e-05,-2.899414062499999865e-03,-5.894240485011789654e-03
1.630808013699970616e+01,0.000000000000000000e+00,-6.729492187500000014e-03,-0.000000000000000000e+00
1.634151072300028318e+01,4.882812500000000102e-06,-1.601074218749999958e-03,-3.049710277523635330e-03
1.637547631200050091e+01,0.000000000000000000e+00,-4.853515624999999974e-04,-0.000000000000000000e+00
1.640923248099988996e+01,1.220703125000000068e-05,-3.277832031250000038e-03,-3.724117384179949451e-03
1.644312716500007809e+01,9.765625000000000203e-06,-3.572265624999999920e-03,-2.733734281027884374e-03
1.647670033899976261e+01,9.765625000000000203e-06,-3.355957031250000108e-03,-2.909937436345118485e-03
1.651095366000026843e+01,0.000000000000000000e+00,-9.853515624999998994e-04,-0.000000000000000000e+00
1.654530303400042612e+01,9.765625000000000203e-06,4.750976562499999883e-04,2.055498458376156176e-02
1.657953480000014679e+01,2.441406250000000051e-06,-2.446777343750000059e-03,-9.978048293753740729e-04
1.661379108300025109e+01,3.173828125000000108e-05,1.150878906250000101e-03,2.757742893508697418e-02
1.664753525300056936e+01,9.765625000000000203e-06,-3.142089843749999809e-03,-3.108003108003108434e-03
1.668147739899995941e+01,2.441406250000000051e-06,-9.248046874999999540e-04,-2.639915522703273516e-03
1.671559248399989883e+01,2.441406250000000051e-06,-1.804687500000000085e-03,-1.352813852813852758e-03
1.674933435900038603e+01,0.000000000000000000e+00,-1.899414062500000061e-03,-0.000000000000000000e+00
1.678284288899976673e+01,2.441406250000000051e-06,-2.151855468750000014e-03,-1.134558656682550489e-03
1.681671640800050227e+01,4.882812500000000102e-06,-4.085449218750000430e-03,-1.195171507111270374e-03
1.685028969500035601e+01,9.765625000000000203e-06,-4.618164062500000090e-03,-2.114611968703742836e-03
1.688367774700054724e+01,7.324218749999999729e-06,-4.877929687499999996e-04,-1.501501501501501488e-02
1.691743128800044360e+01,9.765625000000000203e-06,-1.664062499999999960e-03,-5.868544600938967702e-03
1.695077943399974174e+01,2.441406250000000051e-06,-4.521484375000000221e-04,-5.399568034557235101e-03
1.698439744200004498e+01,0.000000000000000000e+00,-8.447265624999999913e-04,-0.000000000000000000e+00
1.701828040500004136e+01,7.324218749999999729e-06,-2.849121093749999983e-03,-2.570694087403598786e-03
1.705180665599982603e+01,4.882812500000000102e-06,-3.199707031249999969e-03,-1.526018617427132721e-03
1.708538536900050531e+01,1.953125000000000041e-05,8.061523437500000113e-04,2.422774076317383424e-02
1.711867205399994418e+01,9.765625000000000203e-06,-1.622070312500000031e-03,-6.020469596628537021e-03
1.715221599000051356e+01,1.953125000000000041e-05,-3.387695312499999865e-03,-5.765350245027385349e-03
1.718579885100007232e+01,4.882812500000000102e-06,-3.809082031250000076e-03,-1.281886937572106200e-03
1.721925425199970050e+01,7.324218749999999729e-06,-1.542480468749999906e-03,-4.748338081671414808e-03
1.725280002199997398e+01,1.464843749999999946e-05,-5.129394531250000382e-03,-2.855782960495001962e-03
1.728622303600059240e+01,9.765625000000000203e-06,-2.268554687499999955e-03,-4.304778303917348309e-03
1.731982467400030146e+01,4.882812500000000102e-06,-2.721679687499999924e-03,-1.794043774668101958e-03
1.735359850999975606e+01,7.324218749999999729e-06,-5.416992187499999716e-03,-1.352082206598161215e-03
1.738711474400042789e+01,7.324218749999999729e-06,-1.667968749999999964e-03,-4.391100702576112083e-03
1.742103048399985710e+01,2.441406250000000051e-06,-2.425292968749999823e-03,-1.006643849406080185e-03
1.745498120400043263e+01,1.953125000000000041e-05,-4.928710937499999716e-03,-3.962750148603130795e-03
1.748891042500054027e+01,4.882812500000000102e-06,-1.977050781250000184e-03,-2.469745616201530960e-03
1.752263542899981985e+01,1.953125000000000041e-05,-2.519531250000000069e-03,-7.751937984496123923e-03
1.755609047899997677e+01,2.441406250000000051e-06,-1.208007812500000097e-03,-2.021018593371058745e-03
1.758989683399977366e+01,2.441406250000000051e-06,-3.435058593750000069e-03,-7.107320540156360916e-04
1.762337093899986940e+01,0.000000000000000000e+00,-2.366699218750000205e-03,-0.000000000000000000e+00
1.765704096399986156e+01,9.765625000000000203e-06,-5.246582031249999618e-03,-1.861330851558864671e-03
1.769078180300039094e+01,1.464843749999999946e-05,-4.575195312499999618e-03,-3.201707577374599770e-03
1.772471509899969533e+01,4.394531249999999837e-05,-1.709960937499999892e-03,-2.569960022844089073e-02
1.775844186399990576e+01,1.953125000000000041e-05,-1.633300781250000095e-03,-1.195814648729446976e-02
1.779189113800021005e+01,0.000000000000000000e+00,-9.228515624999999523e-04,-0.000000000000000000e+00
1.782559701500031224e+01,3.662109374999999864e-05,-9.052734375000000451e-04,-4.045307443365695615e-02
1.785903260400027648e+01,9.765625000000000203e-06,-2.832519531250000076e-03,-3.447681434235476752e-03
1.789272390800033463e+01,9.765625000000000203e-06,-3.799804687500000014e-03,-2.570033410434335603e-03
1.792635958299979393e+01,1.220703125000000068e-05,-2.382324218749999785e-03,-5.124000819840131629e-03
1.796003775700046390e+01,2.441406250000000051e-06,-4.354980468750000236e-03,-5.606009642336584869e-04
1.799349416099994414e+01,1.464843749999999946e-05,-2.341308593749999965e-03,-6.256517205422315077e-03
1.802715737200014701e+01,7.324218749999999729e-06,-2.527343750000000076e-03,-2.897990726429675121e-03
1.806060109100053523e+01,2.441406250000000051e-06,-3.911621093749999625e-03,-6.241418050181001811e-04
1.809427019099985046e+01,0.000000000000000000e+00,-1.273925781249999993e-03,-0.000000000000000000e+00
1.812781824000012421e+01,3.173828125000000108e-05,-3.834960937500000045e-03,-8.276037687802393142e-03
1.816142443500029913e+01,4.150390625000000298e-05,-2.366699218750000205e-03,-1.753662059005570498e-02
1.819493757700001879e+01,4.394531249999999837e-05,-3.603515624999999948e-03,-1.219512195121951262e-02
1.822846183000001474e+01,2.441406250000000051e-06,-4.081054687500000264e-03,-5.982292414453217787e-04
1.826214359700043133e+01,9.765625000000000203e-06,4.804687499999999931e-04,2.032520325203251987e-02
1.829662991300028807e+01,2.929687499999999892e-05,1.130859374999999920e-03,2.590673575129533862e-02
1.833124639300058334e+01,9.765625000000000203e-06,5.155761718749999646e-03,1.894118761246330268e-03
1.836789190400031657e+01,7.324218749999999729e-06,6.518554687499999827e-03,1.123595505617977410e-03
1.840666936900015571e+01,1.464843749999999946e-05,1.656249999999999953e-03,8.844339622641509205e-03
1.844247444299980998e+01,2.197265624999999919e-05,6.017089843750000194e-03,3.651708187941247671e-03
1.847951083099997049e+01,9.765625000000000203e-06,-1.086425781250000043e-03,-8.988764044943819281e-03
1.851571209600024304e+01,1.953125000000000041e-05,-4.486328125000000298e-03,-4.353504571179799866e-03
1.854937127100038197e+01,1.708984375000000163e-05,-2.493652343750000101e-03,-6.853338554924613690e-03
1.858313723900027981e+01,7.324218749999999729e-06,-3.633300781249999920e-03,-2.015858083590915152e-03
1.861654069900032482e+01,1.708984375000000163e-05,-4.474121093750000125e-03,-3.819709702062643389e-03
1.865012517300056061e+01,1.220703125000000068e-05,-5.262207031249999632e-03,-2.319755033868423858e-03
1.868361824299972795e+01,9.765625000000000203e-06,-2.251464843749999886e-03,-4.337453914552158625e-03
1.871782410600008006e+01,5.371093750000000027e-05,-2.669433593749999823e-03,-2.012072434607645871e-02
1.875208119000035367e+01,4.394531249999999837e-05,-2.846191406249999872e-03,-1.544004117344312949e-02
1.878576764399986132e+01,2.441406250000000051e-06,-1.706054687500000106e-03,-1.431024613623354310e-03
1.881956564899974182e+01,0.000000000000000000e+00,-3.683105468750000073e-03,-0.000000000000000000e+00
1.885307427400039160e+01,1.464843749999999946e-05,-1.157714843749999998e-03,-1.265288907633909700e-02
1.888669811799991294e+01,4.882812500000000102e-06,-1.989746093750000087e-03,-2.453987730061349837e-03
1.892032772099992144e+01,9.765625000000000203e-06,-9.711914062500000494e-04,-1.005530417295123075e-02
1.895382855000025302e+01,0.000000000000000000e+00,-3.649414062500000097e-03,-0.000000000000000000e+00
1.898748046800028533e+01,1.220703125000000068e-05,-1.573730468749999934e-03,-7.756748371082843214e-03
1.902103883200015844e+01,3.173828125000000108e-05,-3.178710937499999896e-03,-9.984639016897082706e-03
1.905471700799989776e+01,0.000000000000000000e+00,-1.871093749999999927e-03,-0.000000000000000000e+00
1.908836305499971786e+01,2.441406250000000051e-06,-4.490722656249999598e-03,-5.436555398499511851e-04
1.912180133000038040e+01,2.441406250000000051e-06,-9.614257812500000408e-04,-2.539360081259522603e-03
1.915549365400056558e+01,0.000000000000000000e+00,-6.274414062499999610e-04,-0.000000000000000000e+00
1.918900483400011581e+01,2.197265624999999919e-05,-2.028808593750000121e-03,-1.083032490974729194e-02
1.922262123400014389e+01,4.394531249999999837e-05,-3.187988281249999958e-03,-1.378465308623066238e-02
1.925613298900043446e+01,9.765625000000000203e-06,-1.294921875000000066e-03,-7.541478129713423927e-03
1.928964089200053422e+01,9.765625000000000203e-06,-2.822265625000000121e-03,-3.460207612456747510e-03
1.932341636100045434e+01,9.765625000000000203e-06,-1.434082031249999918e-03,-6.809669731018046408e-03
1.935704313099995488e+01,1.220703125000000068e-05,-2.736328125000000045e-03,-4.461099214846538617e-03
1.939085606099979486e+01,1.464843749999999946e-05,-3.679687499999999799e-03,-3.980891719745222913e-03
1.942466186300043773e+01,0.000000000000000000e+00,-1.918457031249999915e-03,-0.000000000000000000e+00
1.945831092800017359e+01,9.765625000000000203e-06,-2.642089843749999799e-03,-3.696174459434485669e-03
1.949217019099978643e+01,1.708984375000000163e-05,-3.295410156249999837e-03,-5.185953474588828396e-03
1.952605530500022724e+01,1.220703125000000068e-05,-2.373535156249999886e-03,-5.142974696564493395e-03
1.955961124399982509e+01,1.708984375000000163e-05,-3.046386718749999941e-03,-5.609873377143773272e-03
1.959330743700047606e+01,1.953125000000000041e-05,-2.162109374999999969e-03,-9.033423667570010182e-03
1.962683265499981644e+01,1.464843749999999946e-05,-3.628417968750000024e-03,-4.037141703673799084e-03
1.966050246000031620e+01,4.638671875000000054e-05,-3.288085937499999993e-03,-1.410751410751410855e-02
1.969400351300009788e+01,5.615234375000000244e-05,6.674804687499999965e-04,8.412582297000731346e-02
1.972852512800000113e+01,3.173828125000000108e-05,-3.440917968749999858e-03,-9.223783170143324064e-03
1.976181840899971576e+01,4.882812500000000102e-06,-9.492187499999999757e-04,-5.144032921810699592e-03
1.979564191500048764e+01,1.708984375000000163e-05,-2.300781249999999875e-03,-7.427843803056027872e-03
1.982910296899990499e+01,7.324218749999999729e-06,-2.648437500000000184e-03,-2.765486725663716342e-03
1.986284514399994805e+01,0.000000000000000000e+00,-5.333007812500000291e-03,-0.000000000000000000e+00
1.989622108999992633e+01,4.882812500000000102e-06,-1.695312499999999988e-03,-2.880184331797235129e-03
1.992992750699977478e+01,1.220703125000000068e-05,-3.723632812500000163e-03,-3.278258589037503275e-03
1.996344876200055296e+01,2.441406250000000051e-06,-7.963867187500000026e-04,-3.065603923973022737e-03
1.999723088100017776e+01,1.464843749999999946e-05,-5.310546874999999729e-03,-2.758367046708348844e-03
2.003067169499990996e+01,7.324218749999999729e-06,-2.285644531250000024e-03,-3.204443494979705188e-03
2.006423454200012202e+01,0.000000000000000000e+00,-2.298828125000000090e-03,-0.000000000000000000e+00
2.009795808800026862e+01,9.765625000000000203e-06,-3.217285156250000201e-03,-3.035361966914554375e-03
2.013155334200018842e+01,2.441406250000000051e-06,-2.552734374999999882e-03,-9.563886763580719446e-04
2.016539543999988382e+01,4.394531249999999837e-05,-3.784667968750000163e-03,-1.161140498000257960e-02
2.019891128800009028e+01,7.324218749999999729e-06,-2.643066406250000125e-03,-2.771106595233696276e-03
2.023259398400023201e+01,1.464843749999999946e-05,-2.504882812499999948e-03,-5.847953216374268681e-03
2.026667951899980835e+01,7.324218749999999729e-06,1.592285156250000059e-03,4.599816007359705354e-03
2.030091595700014295e+01,7.324218749999999729e-06,-2.684082031249999944e-03,-2.728761142441331420e-03
2.033499608500005706e+01,4.882812500000000102e-06,-1.864257812500000029e-03,-2.619172341540073473e-03
2.036902423300034570e+01,2.929687499999999892e-05,-1.082519531250000040e-03,-2.706359945872800765e-02
2.040341942600025504e+01,2.441406250000000051e-06,-3.490234374999999847e-03,-6.994963626189144683e-04
2.043711130600058823e+01,5.126953124999999810e-05,-2.941894531250000173e-03,-1.742738589211617964e-02
2.047082890799993038e+01,7.324218749999999729e-06,-4.435546874999999820e-03,-1.651254953764861363e-03
2.050440645799972117e+01,7.324218749999999729e-06,-4.161132812500000118e-03,-1.760150199483689155e-03
2.053792615900056262e+01,2.441406250000000051e-06,-4.370117187499999653e-03,-5.586592178770950334e-04
2.057158602199979214e+01,1.953125000000000041e-05,6.835937500000000651e-05,2.857142857142856984e-01
2.060492100500050583e+01,7.324218749999999729e-06,-3.616210937499999851e-03,-2.025384823116392185e-03
2.063869343900023523e+01,1.953125000000000041e-05,-7.910156250000000520e-04,-2.469135802469135665e-02
2.067231115499998850e+01,0.000000000000000000e+00,-4.555175781250000305e-03,-0.000000000000000000e+00
2.070594520499980717e+01,0.000000000000000000e+00,2.064453124999999882e-03,0.000000000000000000e+00
2.073959642200043163e+01,2.197265624999999919e-05,-5.470214843749999709e-03,-4.016781219316254911e-03
2.077320728700033214e+01,0.000000000000000000e+00,-1.899902343750000007e-03,-0.000000000000000000e+00
2.080679533900001843e+01,1.953125000000000041e-05,-4.459472656249999570e-03,-4.379721887660134247e-03
2.084023802400042769e+01,2.441406250000000136e-05,-3.594726562500000049e-03,-6.791632708503124796e-03
2.087386194500049896e+01,1.953125000000000041e-05,-5.435546874999999840e-03,-3.593244699964067822e-03
2.090752351300034206e+01,4.882812500000000102e-06,-3.594238281249999886e-03,-1.358511071865235731e-03
2.094112328699975478e+01,0.000000000000000000e+00,-2.143066406250000114e-03,-0.000000000000000000e+00
2.097476846600056888e+01,4.638671875000000054e-05,-4.438476562499999931e-03,-1.045104510451045146e-02
2.100827715000013995e+01,1.708984375000000163e-05,-2.301269531250000038e-03,-7.426267769997879110e-03
2.104215374799969140e+01,2.441406250000000051e-06,-2.649902343749999806e-03,-9.213193292795283191e-04
2.107555763799973647e+01,1.464843749999999946e-05,-4.452636718749999889e-03,-3.289834411667945987e-03
2.110923502100013138e+01,1.464843749999999946e-05,-3.448730468749999865e-03,-4.247486903582047696e-03
2.114283579400034796e+01,9.765625000000000203e-06,-5.838378906250000361e-03,-1.672660366312620070e-03
2.117650180600048770e+01,2.441406250000000051e-06,-3.039062500000000097e-03,-8.033419023136247018e-04
2.121013241200034827e+01,1.708984375000000163e-05,-2.178710937499999875e-03,-7.844016136261768024e-03
2.124364435500046966e+01,2.441406250000000051e-06,-4.204101562499999722e-03,-5.807200929152148659e-04
2.127725970200026495e+01,1.464843749999999946e-05,-2.019042968749999896e-03,-7.255139056831922707e-03
2.131074605200046790e+01,1.220703125000000068e-05,-1.131835937500000029e-03,-1.078515962036238202e-02
2.134421881100024621e+01,4.638671875000000054e-05,-4.660156250000000236e-03,-9.953897736797988685e-03
2.137802056000055018e+01,0.000000000000000000e+00,-2.572265624999999899e-03,-0.000000000000000000e+00
2.141175007000038022e+01,4.882812500000000102e-06,-3.769531249999999879e-03,-1.295336787564766888e-03
2.144538647199988191e+01,3.417968750000000325e-05,-5.289550781250000090e-03,-6.461737284224130726e-03
2.147889189699981216e+01,9.765625000000000203e-06,-2.204589843749999844e-03,-4.429678848283500128e-03
2.151253900200026692e+01,2.441406250000000051e-06,-6.499511718749999972e-03,-3.756291788746149809e-04
2.154601809399991907e+01,2.441406250000000136e-05,-6.428710937500000180e-03,-3.797660641045116307e-03
2.157948811200003547e+01,3.417968750000000325e-05,-1.239746093750000071e-03,-2.756990941315478477e-02
2.161309581099976640e+01,1.464843749999999946e-05,-4.302246093749999972e-03,-3.404834865509022770e-03
2.164654625500043039e+01,1.464843749999999946e-05,-3.159179687499999879e-03,-4.636785162287480368e-03
2.168028032199981681e+01,9.765625000000000203e-06,-3.518554687500000198e-03,-2.775464890369136548e-03
2.171441176600001199e+01,7.324218749999999729e-06,-3.579101562500000035e-03,-2.046384720327421459e-03
2.174793470999975398e+01,0.000000000000000000e+00,-6.987304687500000243e-03,-0.000000000000000000e+00
2.178178440300052898e+01,2.685546875000000014e-05,-3.567382812500000024e-03,-7.528059129482616608e-03
2.181532823500037921e+01,2.441406250000000051e-06,-2.392578125000000173e-03,-1.020408163265305998e-03
2.184882818000005500e+01,4.882812500000000102e-06,-2.190917968750000049e-03,-2.228660574994428302e-03
2.188251234099971043e+01,9.765625000000000203e-06,-9.555664062500000356e-04,-1.021972406745017860e-02
2.191612463399997068e+01,2.197265624999999919e-05,-5.277343749999999917e-03,-4.163582531458179421e-03
2.195003880700005539e+01,2.441406250000000136e-05,-4.185058593749999868e-03,-5.833625014584063392e-03
2.198360519400011981e+01,0.000000000000000000e+00,-7.353515625000000026e-04,-0.000000000000000000e+00
2.201706097300029796e+01,0.000000000000000000e+00,-3.010742187500000180e-03,-0.000000000000000000e+00
2.205069015400022181e+01,1.220703125000000068e-05,-4.209960937499999944e-03,-2.899559266991417594e-03
2.208415854400027456e+01,2.441406250000000051e-06,-4.314941406249999875e-03,-5.658028742786013528e-04
2.211798360800003138e+01,7.324218749999999729e-06,-2.517578124999999851e-03,-2.909231962761830732e-03
2.215154482900015864e+01,1.220703125000000068e-05,-3.700683593749999872e-03,-3.298588204248581891e-03
2.218520012000044517e+01,1.953125000000000041e-05,-3.417480468749999837e-03,-5.715102157451064889e-03
2.221885331900011806e+01,0.000000000000000000e+00,-1.769042968750000108e-03,-0.000000000000000000e+00
2.225236598599985882e+01,0.000000000000000000e+00,-4.012695312499999986e-03,-0.000000000000000000e+00
2.228607814600036363e+01,2.441406250000000051e-06,-6.156250000000000264e-03,-3.965736040609137017e-04
2.231962656999985484e+01,4.882812500000000102e-06,-2.068359374999999886e-03,-2.360717658168083426e-03
2.235313306999978522e+01,0.000000000000000000e+00,-2.020507812499999951e-03,-0.000000000000000000e+00
2.238684821200058650e+01,2.441406250000000051e-06,-1.190429687500000082e-03,-2.050861361771944176e-03
2.242020917900026689e+01,9.765625000000000203e-06,-5.127441406249999729e-03,-1.904580516141319907e-03
2.245406446500055608e+01,0.000000000000000000e+00,-1.309082031250000024e-03,-0.000000000000000000e+00
2.248770766400048160e+01,0.000000000000000000e+00,-3.600097656250000108e-03,-0.000000000000000000e+00
2.252130623500033835e+01,0.000000000000000000e+00,-3.097167968749999986e-03,-0.000000000000000000e+00
2.255483817900039867e+01,4.882812500000000102e-06,-3.639160156250000142e-03,-1.341741580571581939e-03
2.258840297300048405e+01,7.324218749999999729e-06,-4.002441406249999598e-03,-1.829937782115408258e-03
2.262202787699970941e+01,0.000000000000000000e+00,-2.968261718749999872e-03,-0.000000000000000000e+00
2.265539430700027879e+01,4.882812500000000102e-06,-4.658691406250000180e-03,-1.048108164762603586e-03
2.268926081600056932e+01,4.882812500000000102e-06,-6.232910156250000278e-03,-7.833920877399138012e-04
2.272294631099975959e+01,1.708984375000000163e-05,-3.551757812500000010e-03,-4.811657959857025893e-03
2.275662252999973134e+01,2.441406250000000051e-06,-1.923828124999999974e-03,-1.269035532994923976e-03
2.279026460099976248e+01,0.000000000000000000e+00,-3.945312500000000035e-03,-0.000000000000000000e+00
2.282371736300046905e+01,9.765625000000000203e-06,-8.491210937500000494e-04,-1.150086256469235076e-02
2.285737991499991040e+01,9.765625000000000203e-06,-5.261230468750000173e-03,-1.856148491879350357e-03
2.289074471700041613e+01,4.882812500000000102e-06,-3.535156250000000104e-03,-1.381215469613259611e-03
2.292457976400055486e+01,9.765625000000000203e-06,-3.052734374999999892e-03,-3.198976327575176262e-03
2.295816591099992365e+01,2.441406250000000136e-05,-1.733886718750000076e-03,-1.408054069276260152e-02
2.299163011700056813e+01,0.000000000000000000e+00,-2.510742187500000170e-03,-0.000000000000000000e+00
2.302537468500031537e+01,1.220703125000000068e-05,-1.940429687500000097e-03,-6.290890790135883308e-03
2.305922265800018067e+01,1.953125000000000041e-05,-2.753906249999999844e-03,-7.092198581560284383e-03
2.309283089700056735e+01,1.708984375000000163e-05,-2.514648437500000173e-03,-6.796116504854368863e-03
2.312638761800008069e+01,0.000000000000000000e+00,-4.212402343750000326e-03,-0.000000000000000000e+00
2.315999826500046765e+01,7.324218749999999729e-06,-4.612304687499999868e-03,-1.587973745500741119e-03
2.319346674799999164e+01,2.441406250000000051e-06,-1.622558593749999977e-03,-1.504664459825458918e-03
2.322736136799994711e+01,1.464843749999999946e-05,-2.396972656249999906e-03,-6.111224281931147001e-03
2.326095114400050079e+01,2.929687499999999892e-05,-2.841796875000000139e-03,-1.030927835051546372e-02
2.329441177599983348e+01,2.441406250000000051e-06,-4.620605468749999604e-03,-5.283736658564938075e-04
2.332808016200033308e+01,0.000000000000000000e+00,-4.229003906249999799e-03,-0.000000000000000000e+00
2.336151727600008599e+01,4.882812500000000102e-06,-7.231445312500000460e-04,-6.752194463200539981e-03
2.339515982900047675e+01,1.220703125000000068e-05,-3.130371093749999799e-03,-3.899547652472313761e-03
2.342872112500026560e+01,2.197265624999999919e-05,-5.755859375000000125e-03,-3.817441465897522795e-03
2.346228725400032999e+01,0.000000000000000000e+00,-4.725585937500000402e-03,-0.000000000000000000e+00
2.349592404699978943e+01,0.000000000000000000e+00,-3.341308593749999986e-03,-0.000000000000000000e+00
2.352949508300025627e+01,4.882812500000000102e-06,-5.135253906249999736e-03,-9.508414947228297723e-04
2.356315013600033126e+01,1.464843749999999946e-05,-4.417968750000000021e-03,-3.315649867374005026e-03
2.359668826600045577e+01,0.000000000000000000e+00,-5.108886718749999604e-03,-0.000000000000000000e+00
2.363025426500007597e+01,1.464843749999999946e-05,-3.282714843749999934e-03,-4.462293618920125209e-03
2.366390150300048845e+01,4.882812500000000102e-06,-6.665527343749999903e-03,-7.325470661490000738e-04
2.369735861800018029e+01,1.464843749999999946e-05,9.033203124999999892e-05,1.621621621621621712e-01
2.373201086400058557e+01,2.441406250000000051e-06,-4.016113281249999827e-03,-6.079027355623100714e-04
2.376560014200003934e+01,7.324218749999999729e-06,-2.693359375000000007e-03,-2.719361856417693707e-03
2.379922351200002595e+01,2.441406250000000136e-05,-6.049804687500000278e-03,-4.035512510088780889e-03
2.383290150900029403e+01,0.000000000000000000e+00,-2.412597656249999920e-03,-0.000000000000000000e+00
2.386632651400032046e+01,0.000000000000000000e+00,-1.221679687499999892e-03,-0.000000000000000000e+00
2.390014748900011909e+01,0.000000000000000000e+00,-1.535644531250000009e-03,-0.000000000000000000e+00
2.393369293500018102e+01,2.929687499999999892e-05,-3.157226562500000094e-03,-9.279307145066501006e-03
2.396742676400026539e+01,2.441406250000000051e-06,-3.543945312500000003e-03,-6.888950124001102593e-04
2.400106591100029618e+01,9.765625000000000203e-06,-5.103027343750000250e-03,-1.913692469620131885e-03
2.403472285299994837e+01,2.441406250000000051e-06,-1.719726562499999901e-03,-1.419647927314026141e-03
2.406829363199994987e+01,1.708984375000000163e-05,-4.684570312499999716e-03,-3.648113404210965617e-03
2.410171643300054711e+01,2.441406250000000051e-06,-3.680175781249999962e-03,-6.633939233116624467e-04
2.413533989500047028e+01,1.464843749999999946e-05,-2.421874999999999983e-03,-6.048387096774193381e-03
2.416883617599978606e+01,3.662109374999999864e-05,-3.498535156250000017e-03,-1.046755059316119979e-02
2.420239826899978652e+01,0.000000000000000000e+00,-3.252929687499999962e-03,-0.000000000000000000e+00
2.423577129400018748e+01,9.765625000000000203e-06,-5.002929687500000215e-03,-1.951981260979894581e-03
2.426914128200041887e+01,1.953125000000000041e-05,-5.832519531250000139e-03,-3.348681456676433701e-03
2.430259075000049052e+01,1.220703125000000068e-05,-2.741210937499999941e-03,-4.453152832205201604e-03
2.433594046100006381e+01,2.685546875000000014e-05,-1.143554687500000040e-03,-2.348420153714773570e-02
2.436957945900030609e+01,9.765625000000000203e-06,-2.867675781250000108e-03,-3.405414609228673423e-03
2.440306288800002221e+01,0.000000000000000000e+00,-2.607910156250000094e-03,-0.000000000000000000e+00
2.443650113400053669e+01,7.324218749999999729e-06,-3.714355468750000101e-03,-1.971868016300775284e-03
2.447005730199998652e+01,2.197265624999999919e-05,-3.243164062500000170e-03,-6.775067750677506336e-03
2.450341217900040647e+01,2.441406250000000136e-05,-3.866210937500000073e-03,-6.314725940894165730e-03
2.453707315800056676e+01,7.324218749999999729e-06,-2.258300781250000000e-03,-3.243243243243243076e-03
2.457065997300014715e+01,2.441406250000000051e-06,-4.254882812500000201e-03,-5.737893045673628711e-04
2.460422382599972480e+01,5.126953124999999810e-05,-3.808593749999999913e-03,-1.346153846153846055e-02
2.463806978200045705e+01,2.685546875000000014e-05,-6.713867187500000000e-03,-4.000000000000000083e-03
2.467174826100017526e+01,0.000000000000000000e+00,-2.363769531250000094e-03,-0.000000000000000000e+00
2.470508251100000052e+01,7.324218749999999729e-06,-2.090332031249999851e-03,-3.503854239663629910e-03
2.473953604200050904e+01,0.000000000000000000e+00,-4.745117187499999986e-03,-0.000000000000000000e+00
2.477292071600004419e+01,2.197265624999999919e-05,-3.926269531250000180e-03,-5.596318865812709153e-03
2.480659321599978284e+01,1.220703125000000068e-05,-4.049316406249999639e-03,-3.014590618593995189e-03
2.484015234799971950e+01,2.441406250000000051e-06,-1.800292968749999918e-03,-1.356116083536750743e-03
2.487387603000024683e+01,1.708984375000000163e-05,-4.831054687500000062e-03,-3.537497473216091003e-03
2.490740640400053962e+01,2.441406250000000051e-06,-6.890625000000000049e-03,-3.543083900226757328e-04
2.494109325400040689e+01,4.882812500000000102e-06,-5.725097656249999827e-03,-8.528784648187633967e-04
2.497485032500026136e+01,4.882812500000000102e-06,-3.911132812499999896e-03,-1.248439450686641711e-03
2.500826583100024436e+01,2.197265624999999919e-05,-3.185546875000000010e-03,-6.897608828939300399e-03
2.504210488100034127e+01,1.953125000000000041e-05,2.734375000000000260e-04,7.142857142857142461e-02
2.507560842200018669e+01,0.000000000000000000e+00,-1.693847656249999932e-03,-0.000000000000000000e+00
2.510918396099987149e+01,2.441406250000000051e-06,-4.196289062499999716e-03,-5.818012566907145369e-04
2.514276966600027663e+01,2.441406250000000051e-06,-3.265624999999999865e-03,-7.476076555023923424e-04
2.517645807200005947e+01,0.000000000000000000e+00,-3.761718749999999872e-03,-0.000000000000000000e+00
2.520980913600033091e+01,7.324218749999999729e-06,-3.542480468749999948e-03,-2.067539627842866854e-03
2.524339247100033390e+01,0.000000000000000000e+00,-3.601074218750000000e-03,-0.000000000000000000e+00
2.527776526399975410e+01,9.765625000000000203e-06,-5.534179687499999820e-03,-1.764602082230457133e-03
2.531172143999992841e+01,2.685546875000000014e-05,-6.051757812500000062e-03,-4.437631111828303603e-03
2.534616191599980084e+01,1.708984375000000163e-05,-3.692382812500000135e-03,-4.628405183813806556e-03
2.537998631800019211e+01,4.882812500000000102e-06,-3.603027343749999785e-03,-1.355197181189863286e-03
2.541362124399984168e+01,4.882812500000000102e-06,-5.259765625000000118e-03,-9.283327144448570364e-04
2.544706738000058976e+01,1.708984375000000163e-05,-2.588867187499999806e-03,-6.601282534892494863e-03
2.548072871200020018e+01,4.882812500000000102e-06,-4.252441406249999820e-03,-1.148237455505798747e-03
2.551433465799982514e+01,0.000000000000000000e+00,-5.417480468750000312e-03,-0.000000000000000000e+00
2.554784162499981903e+01,0.000000000000000000e+00,-2.687499999999999785e-03,-0.000000000000000000e+00
2.558160367700020288e+01,0.000000000000000000e+00,-4.343750000000000389e-03,-0.000000000000000000e+00
2.561516536399994948e+01,1.220703125000000068e-05,-4.219726562499999736e-03,-2.892848877574635737e-03
